buyer_id,gender,membership_length,age_group
4917245,F,0.1,40-50
4917259,F,0.3,18-30
4917284,F,0.3,60+
4917379,F,0.3,40-50
4917541,F,0.1,18-30
4917604,F,0.2,50-60
4917741,F,0.1,30-40
4918516,F,0.1,50-60
4918637,M,0.9,30-40
4918775,M,0.6,18-30
4918912,M,0.1,30-40
4919029,F,0.2,30-40
4919459,F,0.1,50-60
4919838,M,0.2,40-50
4920034,F,0.3,18-30
4920068,F,0.4,30-40
4920462,F,0.4,30-40
4920481,F,0.2,30-40
4920655,F,0.1,30-40
4920670,F,0.6,50-60
4920757,M,0.2,50-60
4920843,F,0.1,40-50
4921612,F,0.2,40-50
4921727,F,0.2,30-40
4921764,M,0.2,40-50
4921871,M,0.5,30-40
4922019,M,0.3,40-50
4922050,F,0.4,30-40
4922061,F,0.2,18-30
4922258,F,0.1,30-40
4922315,M,0.2,40-50
4922355,F,0.3,50-60
4922680,M,1.5,30-40
4922784,F,0.3,30-40
4922854,F,0.2,40-50
4922878,F,0.2,50-60
4922882,F,0.1,60+
4922978,F,0.2,30-40
4923294,M,0.3,40-50
4923347,F,0.3,30-40
4923390,F,0.4,40-50
4923589,F,0,18-30
4923752,M,0.5,60+
4923792,F,0.1,30-40
4924228,F,0.9,50-60
4924420,M,0.2,18-30
4924421,F,0.1,30-40
4924829,F,0.3,60+
4925248,M,0.4,30-40
4925311,F,0.8,40-50
4925323,M,0.2,50-60
4925351,F,0.2,50-60
4925628,F,0.7,30-40
4925775,F,0.1,50-60
4925815,F,0.1,30-40
4926262,F,0.1,30-40
4926485,F,0.2,50-60
4926526,F,0.4,30-40
4926554,F,0.2,50-60
4926775,F,0.1,18-30
4926983,M,0.2,40-50
4927083,F,0.1,40-50
4927308,F,0.1,40-50
4927344,M,0.6,30-40
4927431,F,0.1,18-30
4927535,F,0.1,40-50
4927613,F,0.1,50-60
4927669,F,0.1,30-40
4927814,F,0.4,60+
4927823,F,0.2,50-60
4928042,F,0,60+
4928681,F,0.5,60+
4928746,F,0.1,50-60
4928875,F,0.1,50-60
4928932,F,0.1,40-50
4929046,F,0.3,18-30
4929214,F,0.2,18-30
4929559,M,0.3,30-40
4929735,F,0.5,30-40
4929867,F,0.2,60+
4929942,F,0.2,18-30
4929991,M,0.2,18-30
4930057,M,0.6,40-50
4930338,M,0.1,18-30
4930566,F,0.7,30-40
4930729,F,0.2,18-30
4930797,M,0,60+
4930846,F,0.1,30-40
4931279,F,0.3,30-40
4931505,M,0.4,50-60
4931937,M,0.1,30-40
4932248,F,0.8,60+
4932492,F,0.1,50-60
4932920,F,0.1,30-40
4932984,F,0.2,30-40
4933491,M,0.2,30-40
4933722,M,0.2,50-60
4933879,F,0.1,30-40
4933911,F,0.2,18-30
4933932,M,0.3,60+
4934052,F,0.1,50-60
4934067,M,1,50-60
4934185,F,0.1,30-40
4934276,F,0.1,60+
4934345,F,0.3,40-50
4934627,M,0.1,60+
4934955,F,0.3,30-40
4935192,F,0.2,40-50
4935218,M,0.4,30-40
4935285,F,0.4,30-40
4935382,F,0.1,40-50
4935431,F,0.1,18-30
4935595,F,0.1,50-60
4935736,F,0.2,30-40
4935767,F,0.1,18-30
4935825,M,0.6,40-50
4935993,M,0.2,30-40
4936176,F,0.3,30-40
4936185,F,0.4,30-40
4936197,F,0.4,30-40
4936260,F,0.2,30-40
4936294,M,0.3,50-60
4936595,F,0.1,60+
4936615,F,0,50-60
4936631,F,0.2,50-60
4936717,F,0.2,30-40
4937014,M,0.8,40-50
4937015,F,0.1,60+
4937081,F,0.4,40-50
4937363,F,0.2,50-60
4937380,M,0.2,30-40
4937425,F,0.2,18-30
4937469,M,0.1,60+
4937508,F,0.2,30-40
4937669,M,0.1,40-50
4937777,M,0.5,30-40
4937915,F,0.2,40-50
4937983,F,0.2,18-30
4938054,F,0.2,30-40
4938185,F,0.1,30-40
4938345,F,0.2,30-40
4938361,F,0.1,40-50
4938465,F,0.2,30-40
4938699,F,0.1,40-50
4938783,F,0.4,50-60
4939091,F,0.5,30-40
4939138,F,0.4,60+
4939246,F,0.1,40-50
4939391,M,0,18-30
4939658,M,0.1,50-60
4939844,F,0.2,40-50
4940134,F,0.2,30-40
4940333,M,0.7,40-50
4940529,F,0.1,50-60
4940737,M,0.1,30-40
4940761,F,0.2,18-30
4941033,F,0.2,30-40
4941054,F,0.3,30-40
4941068,M,0.3,30-40
4941098,F,0.4,30-40
4941194,M,0.2,40-50
4941271,M,1.4,30-40
4941396,F,0.1,30-40
4941574,F,0.1,40-50
4941614,F,0.2,30-40
4941775,M,0.5,30-40
4941911,M,0.1,30-40
4941951,F,0.2,60+
4942104,F,0.2,30-40
4942221,F,0.1,40-50
4942248,M,1,18-30
4942430,F,0.2,50-60
4942735,F,0.1,30-40
4942775,F,0.2,50-60
4942852,F,0.2,60+
4942876,F,0.3,50-60
4942954,F,0.9,30-40
4943121,F,0.1,30-40
4943137,F,0.1,18-30
4943147,M,0.2,18-30
4943264,F,0.4,30-40
4943363,F,0.1,40-50
4943402,M,0.4,30-40
4943490,F,0.2,50-60
4943513,F,0.2,30-40
4943520,F,0.1,18-30
4943650,M,0.2,60+
4943712,F,0.5,30-40
4943976,F,0.1,60+
4944188,F,0.1,30-40
4944219,F,0.1,30-40
4944316,F,0.2,30-40
4944320,F,0.1,60+
4944362,F,0.1,18-30
4944437,F,0.4,18-30
4944474,F,0.2,50-60
4944579,M,0.5,30-40
4944618,F,0.1,40-50
4945212,M,0.5,40-50
4945226,F,0.3,30-40
4945247,F,0.3,18-30
4945287,M,0.4,40-50
4945341,F,0.1,40-50
4945429,F,0.2,30-40
4945547,F,0.5,30-40
4945613,M,0.2,40-50
4945661,F,0.2,30-40
4945886,F,0.5,50-60
4945933,M,2.8,50-60
4946239,F,0.3,30-40
4946303,F,1.4,40-50
4946502,F,0.1,30-40
4946641,F,0.3,50-60
4946659,M,0.1,40-50
4946861,F,0.3,30-40
4947153,F,0.2,40-50
4947308,F,0.3,18-30
4947395,M,0.1,40-50
4947433,M,0.3,30-40
4947641,F,0.2,50-60
4947725,F,0.3,60+
4947814,F,0.2,30-40
4947892,F,0.1,50-60
4948265,M,0.4,18-30
4948468,M,0.2,18-30
4948605,F,1.4,60+
4948614,F,0.5,30-40
4948714,F,0.2,18-30
4948891,M,0.4,30-40
4948920,F,0.2,50-60
4948977,F,0.1,18-30
4949132,F,0.5,30-40
4949232,F,0.6,30-40
4949374,F,0.2,50-60
4949791,F,0.2,18-30
4949808,F,0.1,30-40
4949878,M,0.1,30-40
4949886,F,0.2,30-40
4950084,F,0.1,30-40
4950177,F,0.3,30-40
4950451,F,0.3,40-50
4950555,M,0.1,18-30
4950623,F,0.2,50-60
4950639,F,0.2,18-30
4950881,F,0.1,30-40
4950886,M,0.5,50-60
4951086,F,0.3,50-60
4951179,M,0.5,40-50
4951790,F,0.2,50-60
4951806,F,0.4,18-30
4951904,M,0.3,18-30
4951941,F,0.1,30-40
4952098,M,0.2,30-40
4952235,F,0.1,60+
4952242,M,0.3,30-40
4952321,F,0.2,40-50
4952356,F,0.1,60+
4952381,M,0.2,30-40
4952469,F,0.2,50-60
4952572,F,0.2,18-30
4952574,M,0.4,30-40
4952778,M,0.1,40-50
4952916,F,0,30-40
4952928,F,0.1,50-60
4952948,F,0.1,40-50
4952998,M,1.4,50-60
4953229,F,0.2,50-60
4953337,F,0.4,30-40
4953728,F,0.1,18-30
4953925,M,0.1,40-50
4954536,F,0.3,30-40
4954544,F,0.2,30-40
4954707,M,0.3,40-50
4955139,F,0.2,40-50
4955236,F,0.4,30-40
4955340,M,0.8,30-40
4955378,M,0.3,30-40
4955400,F,0.3,60+
4955662,F,0.2,50-60
4956479,F,0.2,18-30
4956500,F,0.1,40-50
4956539,F,0.1,40-50
4956953,M,0.8,50-60
4957384,F,0.3,50-60
4957428,F,0.1,18-30
4957433,F,0.1,40-50
4957559,F,0.1,18-30
4957756,F,0.1,30-40
4957900,F,0.1,60+
4958122,F,0.2,18-30
4958411,F,0.2,40-50
4958420,M,0.1,40-50
4958523,F,2.3,60+
4958639,M,0.2,50-60
4958756,F,0.2,50-60
4958878,F,0.2,50-60
4959152,F,0.1,30-40
4959161,F,0.1,30-40
4959420,F,0.2,30-40
4959594,M,0.5,60+
4959811,F,0.2,40-50
4959944,F,0.1,30-40
4959969,F,0.1,30-40
4960037,F,0.2,60+
4960047,M,0,30-40
4960084,F,0.3,18-30
4960446,F,0.1,50-60
4960462,F,0.2,18-30
4960492,F,0.4,40-50
4960568,M,0.1,18-30
4960581,F,0.2,30-40
4960691,F,0.3,30-40
4960716,F,0.3,50-60
4960885,M,0.4,18-30
4961129,F,0.2,40-50
4961465,F,0.3,30-40
4961789,F,0.1,30-40
4961794,F,0.1,18-30
4961966,F,0.3,60+
4961978,M,0.4,50-60
4962149,F,0.4,40-50
4962284,F,0.2,40-50
4962749,F,0.2,30-40
4962867,F,0.1,30-40
4962980,F,0.1,50-60
4963024,F,0.9,30-40
4963083,F,0.2,60+
4963666,F,0.1,18-30
4963694,M,0.1,30-40
4963755,F,0.3,30-40
4963808,F,0.2,30-40
4963935,M,2.8,40-50
4963963,F,0.1,50-60
4964002,F,0.1,30-40
4964006,F,0.1,30-40
4964082,F,0.2,30-40
4964189,F,0.1,18-30
4964209,F,0.1,50-60
4964268,F,0.4,30-40
4964417,M,0.1,40-50
4964560,F,0.2,30-40
4964701,F,0.2,40-50
4964880,F,0.3,50-60
4964893,M,0.1,50-60
4965053,F,0.5,30-40
4965071,F,0.3,40-50
4965102,F,0.3,40-50
4965205,F,0.1,30-40
4965340,M,0.1,50-60
4965433,F,0.2,60+
4965485,F,0.2,30-40
4965561,M,0.1,30-40
4965793,F,0.3,30-40
4965908,F,0.7,40-50
4965937,F,0.3,18-30
4966076,F,0.1,30-40
4966091,F,0.1,30-40
4966511,F,0.1,40-50
4966682,M,0.1,30-40
4966828,F,0.1,30-40
4966929,F,0.1,50-60
4967135,M,0.5,30-40
4967203,M,0.8,30-40
4967241,F,0.2,30-40
4967340,M,0.4,30-40
4967461,M,0.5,30-40
4967765,F,0.2,60+
4968006,F,0.4,60+
4968046,F,0.1,30-40
4968285,F,0.3,18-30
4968319,F,0.1,18-30
4968686,F,0.1,30-40
4968973,M,0.2,30-40
4969172,F,0.3,30-40
4969585,M,0.2,50-60
4969813,F,0.1,50-60
4969854,F,0.1,30-40
4969931,F,0.1,50-60
4969942,F,0.1,60+
4969950,F,0.1,50-60
4969986,F,0.2,30-40
4970037,F,0.4,30-40
4970146,M,0.7,30-40
4970207,F,0.1,30-40
4970248,F,0.2,30-40
4970470,F,0.1,50-60
4970562,F,0.1,18-30
4970651,M,0.3,18-30
4970809,F,0.1,40-50
4970929,M,0.5,30-40
4970930,F,0.2,40-50
4970962,M,0.2,60+
4971102,F,0.1,60+
4971302,M,0.5,30-40
4971443,F,0.1,30-40
4971514,F,0.1,50-60
4971560,F,0.1,50-60
4971654,F,0.2,50-60
4971838,F,0.1,30-40
4971885,F,0.2,50-60
4971936,M,0.6,40-50
4971964,F,0.3,18-30
4972059,F,0.1,18-30
4972143,F,0.2,50-60
4972158,F,0.1,50-60
4972220,F,0.1,18-30
4972428,F,0,30-40
4972703,F,0.2,18-30
4972757,F,0.7,40-50
4972881,F,0.1,30-40
4972907,F,0.2,18-30
4973033,F,0.5,18-30
4973134,F,0.3,18-30
4973165,M,0.4,18-30
4973181,M,0.4,30-40
4973349,F,0.1,18-30
4973572,F,0.2,50-60
4974003,F,0.5,30-40
4974102,F,0.2,50-60
4974636,F,0.3,40-50
4974741,M,0.2,30-40
4974927,F,0.2,30-40
4974932,F,0.2,30-40
4975127,F,1.7,50-60
4975172,F,0.1,50-60
4975188,F,0.3,30-40
4975195,F,0.1,40-50
4975233,F,0.3,40-50
4975457,F,0.1,30-40
4975484,F,0.3,30-40
4975523,M,0.4,18-30
4975682,M,0.2,18-30
4975713,M,0.3,60+
4975714,F,0.2,60+
4975766,F,0.3,30-40
4975997,M,0.5,30-40
4976261,F,0.1,30-40
4976457,F,0.1,30-40
4976459,F,0.2,30-40
4976502,M,0.9,50-60
4976561,F,0.1,18-30
4976882,F,0.1,50-60
4976886,F,0.1,30-40
4977463,F,0.2,18-30
4977824,F,0.5,18-30
4978056,F,0.2,30-40
4978446,M,0.2,50-60
4978715,F,0.3,60+
4978906,M,0.3,50-60
4978915,F,0.2,40-50
4979096,F,0.7,30-40
4979105,F,0.2,60+
4979131,M,0.6,30-40
4979233,M,0.3,50-60
4979480,M,0,30-40
4979585,M,0.5,30-40
4979590,F,0.3,60+
4979859,F,0.1,50-60
4980160,F,0.3,18-30
4980164,F,0.3,50-60
4980169,F,0.1,30-40
4980560,F,0.2,50-60
4980610,M,0.2,40-50
4980624,F,0.1,50-60
4980646,F,0.2,60+
4980679,M,0.3,40-50
4980817,M,0.1,30-40
4981340,F,0.1,50-60
4981527,F,0.1,50-60
4981620,F,0.2,30-40
4981699,M,0.2,30-40
4981714,F,0.2,40-50
4981745,F,0.2,30-40
4981896,F,0.1,50-60
4982048,F,0.1,30-40
4982140,M,0.2,30-40
4982149,F,0.3,18-30
4982238,M,0.6,18-30
4982352,F,0.2,18-30
4982375,F,0.3,18-30
4982395,F,0.1,50-60
4982421,F,0.2,50-60
4982468,F,0.2,18-30
4982675,M,0.5,50-60
4982803,F,0.1,40-50
4983061,F,0.2,18-30
4983105,F,0.2,60+
4983150,M,1.8,30-40
4983162,F,0.3,50-60
4983211,F,0.5,30-40
4983594,F,0.3,40-50
4983604,F,0.1,40-50
4983625,F,0.1,30-40
4983639,F,0.3,40-50
4983751,F,0.3,18-30
4983841,M,0.3,18-30
4983861,M,0.4,30-40
4984052,M,0.2,40-50
4984062,F,0.2,50-60
4984100,F,0.1,40-50
4984149,M,0.1,60+
4984160,F,0.6,50-60
4984389,M,0.1,50-60
4984458,F,0.2,30-40
4984970,M,0.2,18-30
4984976,M,0.3,18-30
4985055,F,0.2,18-30
4985137,F,1.1,18-30
4985177,F,0.1,50-60
4985182,M,0,30-40
4985386,F,0.2,30-40
4985538,F,0.4,30-40
4985765,M,0.3,60+
4985822,M,0.2,18-30
4985893,F,0.1,30-40
4985907,F,0.2,30-40
4985908,F,0.2,50-60
4985917,F,0.3,40-50
4985981,F,0.1,30-40
4986016,F,0.1,60+
4986017,F,0.1,30-40
4986138,F,1.2,40-50
4986248,F,0,30-40
4986591,F,0.3,30-40
4987048,F,0.2,18-30
4987089,F,0.6,40-50
4987196,M,0.2,30-40
4987211,F,0,30-40
4987686,F,0.2,30-40
4987761,F,0.4,30-40
4987811,M,0.2,60+
4987887,F,0.2,50-60
4987904,M,0.1,30-40
4988105,F,0.3,50-60
4988239,F,0,30-40
4988329,F,0.1,30-40
4988522,F,0.1,50-60
4988940,F,0.2,40-50
4989324,F,0.4,60+
4989333,F,0.2,50-60
4989402,F,0.2,30-40
4989471,F,0.4,30-40
4989574,F,0,18-30
4990033,F,0.4,30-40
4990095,F,0.2,50-60
4990097,M,0.1,18-30
4990115,F,0.1,30-40
4990403,F,0.2,40-50
4990487,M,0.3,40-50
4990499,F,0.1,60+
4990594,F,0.4,40-50
4990636,F,0.1,50-60
4990713,F,0.2,50-60
4990762,F,0.4,30-40
4990995,F,0.2,60+
4991099,M,0.1,50-60
4991230,M,0.3,18-30
4991405,F,0.2,30-40
4991406,M,0.3,18-30
4991523,F,0.1,60+
4991535,F,0.1,18-30
4991704,F,0,40-50
4991727,F,0.4,60+
4991864,F,0.3,60+
4991917,F,0.1,30-40
4991923,F,0,18-30
4992179,F,0.2,50-60
4992327,M,0.2,30-40
4992406,F,0.2,30-40
4992418,F,0.1,30-40
4992879,M,0.2,30-40
4992883,F,0.5,50-60
4993043,F,0.2,30-40
4993051,F,0.1,50-60
4993106,F,0.3,18-30
4993205,F,0.1,30-40
4993272,F,0.1,30-40
4993304,M,0.2,30-40
4993431,F,0.1,60+
4993511,F,0.1,30-40
4993739,F,0.4,18-30
4993898,F,0.1,30-40
4993947,M,0.1,30-40
4994019,M,0.4,60+
4994137,F,0.1,50-60
4994317,F,0.5,40-50
4994411,M,0.2,60+
4994458,F,0.1,50-60
4994499,F,0.2,30-40
4994659,M,0.3,40-50
4995348,F,0.4,60+
4995480,F,0.1,50-60
4995569,M,0.2,18-30
4995850,M,0.4,30-40
4995897,M,0.2,50-60
4996040,F,0.2,50-60
4996107,F,0.7,50-60
4996234,F,0.2,50-60
4996312,F,0.2,30-40
4996677,M,0.2,18-30
4996798,M,0.2,18-30
4996813,F,0.3,30-40
4996880,F,0.1,30-40
4996900,F,0.1,30-40
4996908,F,0.2,60+
4997256,M,0.1,50-60
4997290,F,0.2,50-60
4997431,F,0.2,40-50
4997459,F,0.2,30-40
4997580,F,0.2,40-50
4997588,M,0.1,30-40
4997631,F,0.5,18-30
4997929,F,0.2,40-50
4998031,F,0.1,18-30
4998148,M,0.8,30-40
4998252,F,0.2,30-40
4998391,F,0.3,40-50
4998617,M,0.8,60+
4998904,F,0.2,40-50
4999271,F,0.2,30-40
4999332,F,0.1,50-60
4999527,F,0.3,30-40
4999563,M,0.4,40-50
4999598,F,0.2,60+
4999621,F,0.2,40-50
4999676,M,0.7,18-30
4999839,F,0.1,30-40
4999898,F,0.1,50-60
4999920,F,0.2,60+
5000023,F,0.1,30-40
5000167,F,0.2,50-60
5000213,F,0.7,30-40
5000244,F,0.3,18-30
5000306,F,0.1,30-40
5000430,F,0.3,30-40
5000442,M,0.5,40-50
5000875,F,0.1,30-40
5000965,F,0.3,30-40
5001286,F,0.2,30-40
5001580,F,0.1,30-40
5001667,M,0.3,18-30
5002020,M,0.2,30-40
5002131,F,0.2,30-40
5002238,F,0.2,60+
5002309,F,0.1,40-50
5002392,F,0.3,40-50
5002440,M,0.7,30-40
5002478,M,0.2,50-60
5002485,F,0.1,40-50
5002564,F,0.2,50-60
5002661,F,0,30-40
5002728,F,0.1,18-30
5002871,M,0.1,30-40
5002959,M,0.8,60+
5003172,M,0.3,50-60
5003206,F,0.3,30-40
5003208,F,0.2,30-40
5003340,M,0,30-40
5003549,F,0.4,30-40
5003599,F,0.2,50-60
5003820,F,0.1,60+
5003973,F,0.2,18-30
5004134,F,0.1,50-60
5004542,F,0.4,18-30
5004629,F,0.3,30-40
5004802,F,0.3,30-40
5004835,F,0.1,30-40
5005039,F,0.2,30-40
5005080,M,0.3,50-60
5005159,F,0.1,30-40
5005190,M,1.3,40-50
5005316,F,0.1,30-40
5005345,F,0.1,50-60
5005425,F,0.1,50-60
5005486,F,0.2,40-50
5005668,F,0.2,50-60
5005670,F,1.1,30-40
5005715,M,0.2,40-50
5005725,F,0.5,30-40
5005777,F,0.3,30-40
5005794,M,0.2,40-50
5005969,F,0.2,18-30
5005985,F,0.1,30-40
5006043,F,0.4,30-40
5006056,F,0.1,50-60
5006370,M,0.8,18-30
5006548,F,0.3,50-60
5006671,M,0.1,50-60
5006770,M,0.1,40-50
5006821,F,0.1,50-60
5006839,F,0.2,60+
5006926,F,0.2,18-30
5007048,F,0.3,40-50
5007117,F,0.3,50-60
5007212,F,0.4,30-40
5007263,M,0.1,50-60
5007461,F,0.2,40-50
5007930,F,0.1,50-60
5008343,F,0.1,18-30
5008549,F,0.3,30-40
5008561,F,0.1,60+
5008830,F,0.1,30-40
5009018,M,0.2,30-40
5009208,F,0.3,30-40
5009227,F,0.1,40-50
5009290,F,0.2,30-40
5009450,M,0.4,30-40
5009528,M,0.1,50-60
5009622,M,0.4,40-50
5009662,F,0.1,30-40
5009711,F,0.2,30-40
5009752,F,0.2,30-40
5009806,F,0.1,30-40
5009932,F,0.2,30-40
5010150,F,0.2,30-40
5010431,F,0.1,60+
5010613,F,0.4,50-60
5010859,F,0.2,50-60
5011318,F,0.5,50-60
5011446,M,0.1,30-40
5011463,F,0.2,60+
5011486,F,0.1,18-30
5011571,F,0.5,30-40
5011581,F,0.1,40-50
5011709,F,0.1,50-60
5011814,F,0.4,30-40
5012127,F,0.2,60+
5012168,F,0.1,30-40
5012672,F,0.3,30-40
5012894,F,0.2,60+
5013093,F,0.3,40-50
5013156,F,0.1,50-60
5013226,F,0.2,60+
5013328,M,0.7,30-40
5013376,F,0.2,30-40
5013491,F,0.6,50-60
5013644,F,0.1,50-60
5014225,F,0.3,18-30
5014527,F,0.3,30-40
5014664,M,0.7,30-40
5015022,F,0.2,18-30
5015043,F,0.4,30-40
5015593,F,0.2,30-40
5015657,M,0.3,18-30
5015869,M,0.2,50-60
5015902,F,0.2,60+
5016012,M,0.1,30-40
5016033,M,0.3,30-40
5016045,F,0.3,40-50
5016129,F,0.3,30-40
5016154,F,0.2,40-50
5016203,F,0.2,50-60
5016342,F,0.1,60+
5016693,F,0.2,40-50
5017011,F,0.1,60+
5017127,F,0.5,50-60
5017144,F,0.1,50-60
5017198,F,0.1,40-50
5017266,F,1.3,30-40
5017446,M,0.2,18-30
5017532,F,0.3,30-40
5017554,F,0.2,30-40
5017760,F,0.7,18-30
5017791,M,0.2,30-40
5017794,F,0.2,30-40
5017845,F,0.1,18-30
5017940,F,0.3,30-40
5018201,F,0.4,18-30
5018316,F,0.3,50-60
5018401,M,0.6,60+
5018477,F,0.1,18-30
5018817,M,0.3,60+
5018856,F,0.2,30-40
5018882,F,0.2,60+
5018951,M,0.3,30-40
5019076,F,0.1,40-50
5019118,M,0.2,30-40
5019376,F,0.1,18-30
5019520,F,0.2,30-40
5019606,F,0.2,30-40
5019758,F,0.3,30-40
5019879,M,0.1,50-60
5019962,F,0.1,30-40
5020183,F,0.2,50-60
5020206,M,0.5,60+
5020481,F,0.2,40-50
5020720,M,0.3,50-60
5020870,M,0.2,18-30
5020886,F,0.1,18-30
5021044,F,0.2,60+
5021165,F,0.3,30-40
5021516,M,0.6,50-60
5021586,F,0.3,30-40
5021687,F,0.2,60+
5021859,F,0.1,18-30
5022140,F,0.1,50-60
5022257,F,0.3,30-40
5022291,F,0.2,30-40
5022493,F,0.2,50-60
5022697,F,0.1,30-40
5023012,F,0.1,30-40
5023772,F,0.3,30-40
5024395,M,0.3,30-40
5024709,F,0.5,30-40
5024725,M,0.1,18-30
5024779,M,0.2,18-30
5025028,F,0,30-40
5025273,F,0.2,30-40
5025414,F,0.2,30-40
5025669,M,0.1,50-60
5025931,F,0.1,18-30
5026000,F,0.2,50-60
5026108,F,0.1,50-60
5026461,F,0.2,30-40
5026732,F,0.2,50-60
5026769,F,0.2,60+
5026922,M,0.8,30-40
5027100,F,0.4,50-60
5027215,F,0.1,30-40
5027318,F,0.5,18-30
5027498,F,0.2,30-40
5027609,F,1.1,40-50
5027635,M,0.1,30-40
5027731,F,0.6,50-60
5027803,M,0.1,18-30
5028041,M,0.4,50-60
5028514,F,0.2,30-40
5028546,F,0.2,60+
5028648,M,0.2,30-40
5028708,F,0.3,18-30
5029036,M,0.1,18-30
5029135,F,0.1,30-40
5029189,F,0.1,30-40
5029402,F,0.2,30-40
5029564,F,2.6,40-50
5029731,M,0.5,18-30
5029897,F,0.2,50-60
5030714,F,0.4,40-50
5030815,M,0.4,50-60
5030820,F,0.2,60+
5030851,F,0.2,60+
5031104,F,0.1,50-60
5031311,M,0.4,30-40
5031473,F,0.2,30-40
5031787,F,0.3,50-60
5031962,F,0.1,40-50
5032043,F,0.1,50-60
5032053,F,0.4,30-40
5032148,F,0.3,30-40
5032334,M,0.1,30-40
5032460,F,0.1,18-30
5032955,F,0.2,18-30
5033127,F,0.1,30-40
5033476,M,0.1,18-30
5033504,F,0.2,30-40
5033667,F,0,18-30
5033702,F,0.2,30-40
5034088,M,0.1,60+
5034112,F,0.1,30-40
5034169,F,0.3,40-50
5034337,F,0.1,30-40
5034430,F,0.3,50-60
5035383,F,0.1,18-30
5035797,F,0.1,18-30
5036036,F,0.1,40-50
5036137,M,1,40-50
5036185,F,0.1,50-60
5036372,M,0.2,60+
5036446,F,0.2,18-30
5036472,F,0.2,60+
5036672,F,0.2,30-40
5036816,F,0.1,40-50
5036918,F,0.2,30-40
5037036,F,0.1,40-50
5037561,F,0.2,60+
5037680,F,0.1,60+
5037750,F,0.2,30-40
5037797,F,0.2,30-40
5038053,F,0.4,60+
5038253,F,0.1,50-60
5038277,F,0.1,30-40
5038345,F,0.1,30-40
5038376,F,0.1,30-40
5038880,M,1.9,40-50
5039289,F,0.2,30-40
5039354,F,0.2,18-30
5039443,F,0.1,18-30
5039561,F,0.1,30-40
5039663,F,0.2,18-30
5039755,F,0.1,18-30
5039937,M,0.4,30-40
5040167,M,0.2,40-50
5040442,F,0.3,30-40
5040485,F,0.1,30-40
5040521,F,1.6,18-30
5040612,F,0.2,30-40
5040835,F,0.2,60+
5040863,M,0.3,18-30
5041117,F,0.2,60+
5041313,M,0.7,30-40
5041323,F,0.2,18-30
5041392,F,0.2,40-50
5041400,F,0.3,30-40
5041441,F,0.3,30-40
5041635,F,0.4,40-50
5041637,F,0.3,40-50
5041652,M,0.3,50-60
5041675,M,0.3,30-40
5041826,F,0.2,18-30
5041900,F,0.1,18-30
5042421,F,0.2,30-40
5042458,F,0.2,40-50
5042608,F,0.2,30-40
5043116,F,0.1,40-50
5043365,F,0.3,18-30
5043643,F,0.1,60+
5043797,F,0.1,30-40
5043813,F,0.1,30-40
5044109,M,0.5,30-40
5044126,F,0.5,18-30
5044160,F,0.1,30-40
5044931,M,0.5,30-40
5044943,F,0.2,60+
5045058,F,0.2,30-40
5045242,F,0.1,30-40
5045262,F,0.1,30-40
5045581,F,0.1,50-60
5045630,F,0.2,50-60
5045667,F,0.2,18-30
5046039,M,0.2,50-60
5046168,F,0.1,60+
5046180,F,0.1,40-50
5046546,F,0.2,30-40
5046683,F,0.1,18-30
5046703,F,0.3,30-40
5046724,F,0.1,30-40
5046969,F,0.2,30-40
5047187,F,0.1,60+
5047215,F,0.2,18-30
5047266,F,0.6,30-40
5047527,M,0.2,18-30
5047627,M,0.1,50-60
5047834,M,0.1,50-60
5047876,F,0.2,30-40
5047918,F,0.2,30-40
5048028,F,0.1,50-60
5048109,F,0.2,18-30
5048179,F,0.3,50-60
5048476,F,0.1,50-60
5048668,F,0.4,30-40
5048706,F,0.2,30-40
5048841,F,0.1,18-30
5048844,F,0.2,30-40
5048910,F,0.1,60+
5048990,F,0.2,30-40
5049050,F,0.3,30-40
5049067,F,0.2,18-30
5049205,F,0.1,40-50
5049255,F,0.1,30-40
5049295,M,0.1,50-60
5049380,F,0.6,30-40
5049394,F,0.1,30-40
5049443,M,0.2,50-60
5049555,F,0.1,40-50
5049697,M,0.2,50-60
5049914,F,0.2,40-50
5050032,F,0.1,60+
5050271,F,0.5,30-40
5050441,F,0.2,60+
5050702,F,1.9,30-40
5050780,F,0,30-40
5050795,M,0.1,60+
5050852,M,0.2,50-60
5050870,M,0.1,50-60
5051026,F,0.1,40-50
5051443,F,0.7,50-60
5051501,F,0.4,18-30
5051635,F,0.4,50-60
5051959,F,0.2,60+
5051963,M,0.1,30-40
5052008,M,0.1,30-40
5052045,F,0.1,30-40
5052177,F,0.2,30-40
5052208,F,0.3,40-50
5052235,M,0.2,50-60
5052533,F,0.1,50-60
5052593,F,0.3,50-60
5052922,F,0.2,60+
5053138,F,0.5,30-40
5053267,F,0,40-50
5053349,F,0.2,60+
5053422,F,0.3,50-60
5054007,F,0.1,18-30
5054218,F,0.1,30-40
5054220,M,0.1,60+
5054230,F,0.1,60+
5054262,F,0.1,30-40
5054286,M,0.1,40-50
5054352,M,0.1,30-40
5054560,F,0.2,30-40
5054643,F,0.1,60+
5054754,F,1.7,30-40
5054866,M,0.1,40-50
5055046,F,0.2,18-30
5055619,F,0.4,30-40
5056713,F,0.3,30-40
5056844,F,0.1,30-40
5056861,F,0.2,50-60
5057070,F,0.3,60+
5057309,F,0.9,50-60
